,id,time,link,message,like,share,comment,commentsHighlight
1445,1282973728458676_1528041370618576,1514354400,https://www.facebook.com/CH3Thailand/videos/1528041370618576/,ญาดา จะเล่นตัวไปถึงไหนคะ เกือบจะได้ฟินแล้วเชียว 😍😍ช่วงนี้ฉากฟินเยอะเวอร์ เล่นได้น่ารักทั้งคู่เลยค่ะ ใครชอบฉากนี้บ้าง เข้ามาคุยกันค่ะ #ระเริงไฟ #ใจใครจะไหม้ก่อนกัน #Ch3Thailand รับชมละคร ระเริงไฟ EP.8 ย้อนหลัง ได้ตามลิ้งค์นี้ค่ะ http://www.ch3thailand.com/news/scoop/10105,6154,142,77,"                                                  id        time  \
0  Y29tbWVudDoxNTI4MDQxMzcwNjE4NTc2XzE1MjgyMzY3Mj...  1514372578   
1  Y29tbWVudDoxNTI4MDQxMzcwNjE4NTc2XzE1Mjg3NTc3ND...  1514424598   

                                             message  like  
0            อยากให้สองคนนี้แสดงคู่กันอีก น่ารักมากๆ     5  
1  กำลังจะฟิน จิกหมอนแทบขาด นางเอกเจ้าขาเทอจะวิ่ง...     1  "
1446,1282973728458676_1527227000700013,1514286000,https://www.facebook.com/CH3Thailand/videos/1527227000700013/,หวานเกินไปแล้ว ฟินจนไม่รู้จะฟินยังไงแล้วค่ะ 😍😍 อะไรคือการนวดกดจุด แล้วจะจูบกันแบบนั้นคะ แอดอิจหนักมาก ใครชอบฉากนี้บ้าง Comment เข้ามาคุยกันหน่อย #ระเริงไฟ #ใจใครจะไหม้ก่อนกัน #Ch3Thailand รับชมละคร ระเริงไฟ EP.7 ย้อนหลัง ได้ตามลิ้งค์นี้นะคะ http://www.ch3thailand.com/news/scoop/10093,7580,128,68,"                                                  id        time  \
0  Y29tbWVudDoxNTI3MjI3MDAwNzAwMDEzXzE1MjgxMDY0Nz...  1514358239   
1  Y29tbWVudDoxNTI3MjI3MDAwNzAwMDEzXzE1Mjc5MzI2OT...  1514339872   

                                             message  like  
0  ชอบคุณเคนและคุณนุ่นมากคะ.ละครสนุกมากๆๆคะจะติดต...     1  
1         ดูละครเคนทีไร...คิดว่าตนเองเป็นนางเอกทุกที     2  "
1447,1282973728458676_1527219164034130,1514282400,https://www.facebook.com/CH3Thailand/videos/1527219164034130/,น่ารักมากเลยค่ะฉากนี้ ดูมีความสวีทเล็กๆ คุณชาคริตยอมให้เมียแกล้ง แอดชอบมากค่ะ 😍😍 เริ่มมีฉากหวานๆ ของทั้งคู่ออกมาเยอะแล้วนะคะ #ระเริิงไฟ #ใจใครจะไหม้ก่อนกัน #Ch3Thailand รับชมละคร ระเริงไฟ EP.7 ย้อนหลัง ได้ตามลิ้งค์นี้เลยนะคะ http://www.ch3thailand.com/news/scoop/10093,9282,149,49,"Empty DataFrame
Columns: []
Index: []"
1448,1282973728458676_1527179197371460,1514275201,https://www.facebook.com/CH3Thailand/videos/1527179197371460/,บางทีก็รำคาญ แต่บางทีก็สงสารณี เหมือนกันนะคะ 😭😭 ฉากนี้ถ่ายทอดอารมณ์กันได้ดีมากค่ะ คิดยังไงกับน้องณีกันบ้าง เข้ามาคุยกันค่ะ #ระเริงไฟ #ใจใครจะไหม้ก่อนกัน #Ch3Thailand รับชมละคร ระเริงไฟ EP.7 ย้อนหลัง ได้ตามลิ้งค์นี้นะคะ http://www.ch3thailand.com/news/scoop/10093,3370,38,15,"                                                  id        time  \
0  Y29tbWVudDoxNTI3MTc5MTk3MzcxNDYwXzE1MjgwMDEzNj...  1514347015   
1  Y29tbWVudDoxNTI3MTc5MTk3MzcxNDYwXzE1MjcyODgwOD...  1514277180   

                             message  like  
0  ชอบนีเวลาอยู่กะชาคริต5555น่ารักดี     0  
1             มือใหม่แต่ไม่ธรรมดาเลย     2  "
1449,1282973728458676_1527168697372510,1514268000,https://www.facebook.com/CH3Thailand/videos/1527168697372510/,ฉากนี้ฟินมากค่ะ ภายใต้ความโหดร้าย ยังมีความเป็นผู้ชายอบอุ่นอยู่ข้างใน 😍😍 แอดรักเลยค่ะแบบนี้ ไหนทีมชาคริต Comment เข้ามาคุยกันหน่อยค่ะ #ระเริงไฟ #ใจใครจะไหม้ก่อนกัน #Ch3Thailand รับชมละคร ระเริงไฟ EP.7 ย้อนหลัง ได้ตามลิ้งค์นี้นะคะ http://www.ch3thailand.com/news/scoop/10093,8279,153,79,"                                                  id        time  \
0  Y29tbWVudDoxNTI3MTY4Njk3MzcyNTEwXzE1MjcyNDgyND...  1514271710   
1  Y29tbWVudDoxNTI3MTY4Njk3MzcyNTEwXzE1MjcyMjA0Mj...  1514270028   

                                             message  like  
0  งงพี่เคน กี่ปีผ่านไป ก็ยังหล่อเหมือนเดิม ออร่า...    14  
1                      พี่เคน พี่นุ่น เคมีเข้ากันอ่ะ    13  "
1450,1282973728458676_1526271557462224,1514204100,https://www.facebook.com/CH3Thailand/videos/1526271557462224/,"""เคน ธีรเดช"" และ ""นุ่น วรนุช"" ชวนทุกคนเล่นกิจกรรม #แคปฉากจิ้นโพสต์ฉากฟิน เพียงแคปฉากที่ชอบจากละคร #ระเริงไฟ ทาง Youtube : Ch3Thailand แล้วนำมาคอมเม้นต์ใต้โพสต์นี้ พร้อมตอบคำถามว่า ""คุณเชียร์ใครระหว่าง ชาคริต หรือ ญาดา เพราะอะไร?"" ลุ้นรับปฏิทินดาราช่อง 3 พร้อมลายเซ็นพระนางจากละครและของที่ระลึก จำนวนรวม 10 รางวัล ร่วมสนุกได้ตั้งแต่ตอนนี้ จนถึง วันที่ 28 ธ.ค. 60 *พิจารณาผู้โชคดีจากคนที่ Like, Comment และ Share โพสต์ของกิจกรรมนี้ และกด Subscribe Youtube : Ch3Thailand เท่านั้น ประกาศผล : วันที่ 29 ธ.ค. 60 ทางเว็บไซต์ และ เฟซบุ๊ก Ch3Thailand อ่านรายละเอียดเพิ่มเติมได้ที่ : http://ch3thailand.com/activities/detail/69 #Ch3Thailand",588,8,12,"                                                  id        time  \
0  Y29tbWVudDoxNTI2MjcxNTU3NDYyMjI0XzE1Mjg3MTE0OD...  1514419038   
1  Y29tbWVudDoxNTI2MjcxNTU3NDYyMjI0XzE1MjcwNjk2Mj...  1514252922   

                                             message  like  
0  #ทีมชาคริต หล่อ เก่ง ฉลาด ไหวพริบดี อ่อนโยน กร...     0  
1  ตรงๆนะ ญดา เห็นผัวดีกว่าครอบครัว มึงไปรักได้ไง...     0  "
1451,1282973728458676_1526474447441935,1514203200,https://www.facebook.com/CH3Thailand/videos/1526474447441935/,เข้มข้นทุกตอน ความลับอะไรเปิดเผย ต้องมาลุ้น มาตามชมกัน ชมสดพร้อมกัน จันทร์ - อังคารนี้ 20.20 น. #ระเริงไฟ #ใจใครจะไหม้ก่อนกัน #ช่อง33HD #Ch3Thailand,869,17,7,"                                                  id        time  \
0  Y29tbWVudDoxNTI2NDc0NDQ3NDQxOTM1XzE1MjY1NzQyMD...  1514206585   
1  Y29tbWVudDoxNTI2NDc0NDQ3NDQxOTM1XzE1MjY4OTkzMz...  1514233815   

         message  like  
0        Good ❤️     0  
1  ยิ่งดูยิ่งชอก     0  "
1452,1282973728458676_1526274760795237,1514199600,https://www.facebook.com/CH3Thailand/videos/1526274760795237/,"""ผมคิดว่าคุณจะหนีผมไปอีกซะแล้ว"" มีความหวาดระแวง ปนขี้อ้อนเล็กๆ นะคะลุงเต็ง 😍😍 คู่นี้ดูเข้ากันมากๆ เลยค่ะ ใครเห็นด้วยกับแอดบ้าง Comment เข้ามาคุยกันค่ะ #พ่อยุ่งลุงไม่ว่าง #Ch3Thailand  รับชมละคร พ่อยุ่งลุงไม่ว่าง EP.10 ย้อนหลัง ได้ตามลิ้งค์นี้เลยค่ะ http://www.ch3thailand.com/news/scoop/10084",3393,31,13,"                                                  id        time  \
0  Y29tbWVudDoxNTI2Mjc0NzYwNzk1MjM3XzE1MzE4OTQ3Nz...  1514727542   
1  Y29tbWVudDoxNTI2Mjc0NzYwNzk1MjM3XzE1MzA2NjY5Mj...  1514614940   

                                             message  like  
0  กุ๊กกิ๊ก กิ๋วกิ้วแบบโป๊ปมิว ฟินไปถึงปีหน้า ขอล...     0  
1                 ละคอนจบแต่ทำไมยังคิดถืงลุงเต็งจั่ง     0  "
1453,1282973728458676_1526260284130018,1514179916,https://www.facebook.com/CH3Thailand/videos/1526260284130018/,"""แต่งงานกับผมนะ"" ลุงเต็งต้องขอถึงสองรอบเลยนะคะ ลงเอยกันได้สักทีคู่นี้ 😍😍 มีความฟินหนักมาก และอิจฉาเล็กๆ ลุงเต็งหล่อมากค่ะ ใครฟินกับฉากนี้บ้างเข้ามาคุยกันหน่อยค่ะ #พ่อยุ่งลุงไม่ว่าง #Ch3Thailand รับชมละคร พ่อยุ่งลุงไม่ว่าง EP.10 ย้อนหลัง ได้ตามลิ้งค์นี้ค่ะ http://www.ch3thailand.com/news/scoop/10084",3101,32,20,"                                                  id        time  \
0  Y29tbWVudDoxNTI2MjYwMjg0MTMwMDE4XzE1MjYzNzI4OD...  1514189990   
1  Y29tbWVudDoxNTI2MjYwMjg0MTMwMDE4XzE1MzM5MjQxMj...  1514901225   

                            message  like  
0                     Aom Iiz ชุดผม     0  
1  ยังรักลุงเต็งเหมือนเดิมน้าา ฟินน     0  "
1454,1282973728458676_1525267400895973,1514113200,https://www.facebook.com/CH3Thailand/videos/1525267400895973/,สงสารกาโม่ ก็สงสาร ทำไปเพราะโดนทอยหลอกใช้งาน แต่ก็เข้าใจลุงเต็งที่ต้องโกรธ 😭😭 ปรับความเข้าใจ แล้วคืนนี้กันเร็วๆ นะคะ ลุงเต็ง หลานกาโม่ แอดเอาใจช่วย #พ่อยุ่งลุงไม่ว่าง #Ch3Thailand คืนนี้ 20.15 น. มาติดตาม พ่อยุ่งลุงไม่ว่าง กันต่อ ว่าลุงเต็งกับอาดาว จะได้แต่งงานกันมั้ย แล้วกาโม่จะเป็นอย่างไร เปิดทีวี #ช่อง33 รอไว้เลยค่ะ,6207,82,42,"                                                  id        time  \
0  Y29tbWVudDoxNTI1MjY3NDAwODk1OTczXzE1MjU2OTY2OT...  1514126571   
1  Y29tbWVudDoxNTI1MjY3NDAwODk1OTczXzE1MjY1NzMyND...  1514206525   

                                             message  like  
0  ไหนบอกละครแนวน่ารักๆ นี่มันหนังฆาตกรรมชัดๆ มีก...    13  
1                                     กาโม่เล่นดีมาก     0  "
1455,1282973728458676_1525279717561408,1514112300,https://www.facebook.com/CH3Thailand/videos/1525279717561408/,The Voice Season 6 กับกติกาใหม่! ใครจะได้เป็นตัวแทนทีมผ่านเข้าสู่รอบต่อไป ติดตามได้ วันนี้ 18.20 น. ทาง #ช่อง33 #Ch3Thailand #thevoiceTH,327,7,0,"Empty DataFrame
Columns: []
Index: []"
1456,1282973728458676_1525275980895115,1514106901,https://www.facebook.com/CH3Thailand/videos/1525275980895115/,"รับชมบรรยากาศ งานวิ่งมาราธอนระดับนานาชาติของเอเชีย ครั้งแรกในเมืองไทย #Phukethon2017 ติดตามได้ใน ""ภูเก็ตธอน สเปเชียล"" วันนี้ เวลา 17.00 น. ทาง #ช่อง28 #Ch3Thailand",91,1,0,"Empty DataFrame
Columns: []
Index: []"
1457,1282973728458676_1525253660897347,1514091600,https://www.facebook.com/CH3Thailand/videos/1525253660897347/,ลุงเต็งก็จะลนลานหน่อยๆ มาหาพี่สาวชิดดาวทั้งที วางมาดดีๆ หน่อยสิคะ 😆😆 ลุงเต็งนี่น่ารักตลอดเวลาจริงๆ ค่ะ ใครเห็นด้วยกับแอด Comment เข้ามาคุยกันหน่อย #พ่อยุ่งลุงไม่ว่าง #Ch3Thailand รับชมละคร พ่อยุ่งลุงไม่ว่าง EP.9 ได้ตามลิ้งค์นี้นะคะ http://www.ch3thailand.com/news/scoop/10070,2638,10,10,"                                                  id        time  \
0  Y29tbWVudDoxNTI1MjUzNjYwODk3MzQ3XzE1MjU2Njc2MT...  1514124440   
1  Y29tbWVudDoxNTI1MjUzNjYwODk3MzQ3XzE1MjYwMTk1ND...  1514153934   

                       message  like  
0  ชิดดาว ไม่มั่นคง สงสารปั้มม     0  
1                  น่ารักมากกก     0  "
1458,1282973728458676_1525250134231033,1514088000,https://www.facebook.com/CH3Thailand/videos/1525250134231033/,กาโม่ ยอมให้ ลุงเต็ง แต่งงานกับ อาดาว แล้ว ฉากนี้น่ารักมากเลยค่ะ 😍😍 เมื่อคืนใครดู พ่อยุ่งลุงไม่ว่าง บ้างคะ เข้ามาคุยกันหน่อยค่ะ #พ่อยุ่งลุงไม่ว่าง #Ch3Thailand รับชมละคร พ่อยุ่งลุงไม่ว่าง EP.9 ย้อนหลัง ได้ตามลิ้งค์นี้นะคะ http://www.ch3thailand.com/news/scoop/10070,3881,31,22,"Empty DataFrame
Columns: []
Index: []"
1459,1282973728458676_1524588940963819,1514030400,https://www.facebook.com/CH3Thailand/videos/1524588940963819/,เลวคนเดียวไม่ว่า ยังสอนเด็กในทางที่ผิดอีก แอดอยากรู้มากๆ สุดท้ายแล้วทอยจะโดนลงโทษอะไรบ้าง 😠😠 ใครไม่ชอบทอยเหมือนแอด คืนนี้มาติดตาม พ่อยุ่งลุงไม่ว่าง กันต่อนะคะ เวลา 20.15 น. ทาง #ช่อง33 #พ่อยุ่งลุงไม่ว่าง #Ch3Thailand รับชมละคร พ่อยุ่งลุงไม่ว่าง EP.8 ย้อนหลังได้ตามลิ้งค์นี้นะคะ http://www.ch3thailand.com/news/scoop/10060,2781,32,91,"                                                  id        time  \
0  Y29tbWVudDoxNTI0NTg4OTQwOTYzODE5XzE1MjU0NTg5OT...  1514105639   
1  Y29tbWVudDoxNTI0NTg4OTQwOTYzODE5XzE1MjQ5NTE3Nj...  1514054053   

                                             message  like  
0  โคตรเลวนังทอย นางเอกก็น่ารำคาญอะไรก็หนีๆ น่าตบ...     0  
1  จุดจบของอิดอกทอย มันต้องโดนไอ่โต้งข่มขืนให้หาย...    18  "
1460,1282973728458676_1523608321061881,1514008800,https://www.facebook.com/CH3Thailand/videos/1523608321061881/,"คู่จิ้น คู่ฟิน!! ""โป๊ป-มิว"" มาเชิญชวนทุกคนเล่นกิจกรรม #แคปฉากจิ้นโพสต์ฉากฟิน เพียงแคปฉากที่ชอบจากละคร #พ่อยุ่งลุงไม่ว่าง ทาง Youtube : Ch3Thailand แล้วนำมาคอมเม้นต์ใต้โพสต์นี้ พร้อมตอบคำถามว่า ""ถ้าอยู่ดีๆ คุณต้องเลี้ยงหลานขึ้นมาแบบลุงเต็ง คุณจะทำยังไง?"" ลุ้นรับปฏิทินดาราช่อง 3 พร้อมลายเซ็นพระนางจากละครและของที่ระลึก จำนวนรวม 10 รางวัล ร่วมสนุกได้ตั้งแต่ตอนนี้ จนถึง วันที่ 28 ธ.ค. 60 *พิจารณาผู้โชคดีจากคนที่ Like, Comment และ Share โพสต์ของกิจกรรมนี้ และกด Subscribe Youtube : Ch3Thailand เท่านั้น ประกาศผล : วันที่ 29 ธ.ค. 60 ทางเว็บไซต์ และ เฟซบุ๊ก Ch3Thailand อ่านรายละเอียดเพิ่มเติมได้ที่ : http://ch3thailand.com/activities/detail/69 #Ch3Thailand",905,11,18,"                                                  id        time  \
0  Y29tbWVudDoxNTIzNjA4MzIxMDYxODgxXzE3MjI1ODg1OD...  1530021352   
1  Y29tbWVudDoxNTIzNjA4MzIxMDYxODgxXzE1MjczNjY2OT...  1514287064   

                                             message  like  
0                              เกณฑ์อาบน้ำข้ามช่อง 3     0  
1  ถ้าต้องเลี้ยงหลานขึ้นมาแบบลุงเต็งจะไปปรึกษากับ...     0  "
1461,1282973728458676_1523734164382630,1513946400,https://www.facebook.com/CH3Thailand/videos/1523734164382630/,"""กาโม่"" น้อยใจ ""ลุงเต็ง"" และเข้าใจผิดว่ารัก ""อาดาว"" มากกว่า ลุงเต็งจะแก้ปัญหานี้อย่างไร ติดตามได้ใน #พ่อยุ่งลุงไม่ว่าง 20.00 น. ทาง #ช่อง33 ดูออนไลน์ที่ https://buff.ly/2CXW7DH หรือดูผ่าน Application 3Live #Ch3Thailand",1368,17,23,"                                                  id        time  \
0  Y29tbWVudDoxNTIzNzM0MTY0MzgyNjMwXzE1MjM4MzM0Mj...  1513953495   
1  Y29tbWVudDoxNTIzNzM0MTY0MzgyNjMwXzE1MjM4NDUzNj...  1513954087   

                                             message  like  
0                                  ทอยเป็นอะไรมากป๊ะ     0  
1  จะไม่ดูก้อเพราะใช่เด็กเป็นเครื่องมือนี้แหละ..ท...     1  "
1462,1282973728458676_1523728377716542,1513945032,https://www.facebook.com/CH3Thailand/videos/1523728377716542/,น่ารักจัง ลุงเต็ง กับ อาดาว แอดก็ชอบรอยยิ้มของทั้งคู่นะคะ คืนนี้มาเอาใจช่วยทั้งสองคนกันต่อใน #พ่อยุ่งลุงไม่ว่าง เวลา 20.00 น. ทาง #ช่อง33,875,8,19,"                                                  id        time  \
0  Y29tbWVudDoxNTIzNzI4Mzc3NzE2NTQyXzE1MjM3NjAxOT...  1513947537   

                            message  like  
0  ชอบลุงเต็งในชุดนี้หล่อจุงเบยยยยย     0  "
1463,1282973728458676_1523682651054448,1513942200,https://www.facebook.com/CH3Thailand/videos/1523682651054448/,การตัดสินใจครั้งนี้ของโฮป จะทำให้เกิดอะไรขึ้นบ้าง แล้วแพงตัวจริงจะฟื้นมาอีกไหม แอดนี่ลุ้นหนักมาก 😨😨 ใครลุ้นเหมือนแอดบ้างคะ เข้ามาคุยกันหน่อย #เดือนประดับดาว #Ch3Thailand รับชมละคร เดือนประดับดาว EP.5 ย้อนหลัง ได้ตามลิ้งค์นี้เลยนะคะ http://www.ch3thailand.com/news/scoop/10052,2462,24,5,"                                                  id        time  \
0  Y29tbWVudDoxNTIzNjgyNjUxMDU0NDQ4XzE1MjQ5NzE5Nj...  1514055792   
1  Y29tbWVudDoxNTIzNjgyNjUxMDU0NDQ4XzE1MjM3MzQ2NT...  1513945474   

                                             message  like  
0              คือไปคลินิคเพื่อลบรอยสักก้อได้ป่าวอ่ะ     3  
1  ลุ้นมากค่ะดูไปลุ้นไปเอาใจช่วยวรัชช์ด้วยเธอคิดถ...     4  "
1464,1282973728458676_1523566977732682,1513938600,https://www.facebook.com/CH3Thailand/videos/1523566977732682/,เฟยหลัน นี่เป็นเพื่อนที่ดีมากๆ จริงๆ ค่ะ ถ้าโฮปไม่มีเฟยหลัน ท่าทางจะแย่ 😍😍 คู่นี้เล่นด้วยกันน่ารักดีนะคะ แอดชอบมากเลย #เดือนประดับดาว #Ch3Thailand รับชมละคร เดือนประดับดาว EP.5 ย้อนหลัง ได้ตามลิ้งค์นี้เลยค่ะ http://www.ch3thailand.com/news/scoop/10052,1831,12,3,"                                                  id        time  \
0  Y29tbWVudDoxNTIzNTY2OTc3NzMyNjgyXzE1MjM3Mzk5OT...  1513945915   

                                          message  like  
0  น่ารักมากเฟยหลันกับโฮปเฟยหลังรักเพื่อนมากจริงๆ     0  "
1465,1282973728458676_1523480034408043,1513920600,https://www.facebook.com/CH3Thailand/videos/1523480034408043/,สงสารแพงจังเลยค่ะ ไม่รู้จะฟื้นขึ้นมาอีกมั้ย ฉากนี้เศร้ามากค่ะ 😭😭 ใครเสียน้ำตาให้ฉากนี้บ้าง Comment เข้ามาคุยกันหน่อยค่ะ #เดือนประดับดาว #Ch3Thailand รับชมละคร เดือนประดับดาว EP.5 ย้อนหลังได้ตามลิ้งค์นี้เลยค่ะ http://www.ch3thailand.com/news/scoop/10052,3078,26,8,"                                                  id        time  \
0  Y29tbWVudDoxNTIzNDgwMDM0NDA4MDQzXzE1MjQyNjQ1NT...  1513990910   
1  Y29tbWVudDoxNTIzNDgwMDM0NDA4MDQzXzE1MjM0OTgyOD...  1513921599   

                                       message  like  
0                   ดูย้อนหลังทางไหนได้บ้างค่ะ     1  
1  ดูเมื่อคืนแล้วเครียดเกลียดโฮปมากตอนนี้อิน55     4  "
1466,1282973728458676_1522610254495021,1513848600,https://www.facebook.com/CH3Thailand/videos/1522610254495021/,อุบัติเหตุครั้งนี้ จะทำให้ทั้งสองคน เจอกับอะไรบ้าง! คืนนี้มาติดตาม เดือนประดับดาว กันต่อ เวลา 20.20 น. ทาง #ช่อง33 #เดือนประดับดาว #Ch3Thailand,1893,23,7,"                                                  id        time  \
0  Y29tbWVudDoxNTIyNjEwMjU0NDk1MDIxXzE1MjM0NTM2MT...  1513916267   
1  Y29tbWVudDoxNTIyNjEwMjU0NDk1MDIxXzE1MjM1OTIwNz...  1513931285   

                               message  like  
0  ดูย้อนหลังในยูทรูปทำไมเป็นแบบนี้ค่ะ     0  
1                 Vilavone Chanthamard     0  "
1467,1282973728458676_1522589124497134,1513841400,https://www.facebook.com/CH3Thailand/videos/1522589124497134/,ครั้งแรกกับการทำงานเพลงประกอบละครของ “วิน ศิริวงศ์” เป็นผลงานที่วินทุ่มเททุกขั้นตอนแบบละเอียด สามารถติดตาม Mv เพลง #Answer Ost. #เดือนประดับดาว ได้ที่ https://youtu.be/v_1i_ZSQZgQ #ChandelierMusic #เพลงประกอบละครช่อง3 #Ch3ThailandMusic #Ch3Thailand,213,2,1,"                                                  id        time  \
0  Y29tbWVudDoxNTIyNTg5MTI0NDk3MTM0XzE1MjI2ODI4OT...  1513841743   

           message  like  
0  เพลงเพราะมากค่ะ     1  "
1468,1282973728458676_1522582214497825,1513839600,https://www.facebook.com/CH3Thailand/videos/1522582214497825/,"""นับจากนี้ เพื่อนไม่ต้องทำอะไรอีกแล้วนะ เพราะนี่คือชีวิตของแพงอาภรณ์"" ใจนึงก็สงสารเพื่อนนะคะ แต่อีกใจก็เข้าใจแพง ลุ้นจังว่าสองคนนี้จะได้ปรับความเข้าใจกันไหม 😣😣 #เดือนประดับดาว #Ch3Thailand รับชมละคร เดือนประดับดาว EP.4 ย้อนหลัง ได้ตามลิ้งค์นี้เลยนะคะ http://www.ch3thailand.com/news/scoop/10039",2930,22,6,"                                                  id        time  \
0  Y29tbWVudDoxNTIyNTgyMjE0NDk3ODI1XzE1MjU1MjY5NT...  1514112037   
1  Y29tbWVudDoxNTIyNTgyMjE0NDk3ODI1XzE1Mzg4NzkwOT...  1515301766   

                                             message  like  
0                                        แพงใจรายมาก     1  
1  Dow Siripon Keawduang-ngam ตอนนี้เหมือนเเพงจะร้าย     0  "
1469,1282973728458676_1522570481165665,1513836001,https://www.facebook.com/CH3Thailand/videos/1522570481165665/,น่ารักดีนะคะคู่นี้ โฮป กับวรัชช์ แอดเชียร์ให้สองคนนี้คู่กัน😍😍ใครเชียร์คู่นี้เหมือนแอดบ้าง Comment เข้ามาคุยกันหน่อยค่ะ #เดือนประดับดาว #Ch3Thailand รับชมละคร เดือนประดับดาว EP.4 ย้อนหลัง ได้ตามลิ้งค์นี้นะคะ http://www.ch3thailand.com/news/scoop/10039,2270,31,16,"                                                  id        time  \
0  Y29tbWVudDoxNTIyNTcwNDgxMTY1NjY1XzE1MjI4MjIzND...  1513854812   
1  Y29tbWVudDoxNTIyNTcwNDgxMTY1NjY1XzE1MjUzNjgwND...  1514097746   

                  message  like  
0     บอมพัฒนาขึ้นเยอะเลย     6  
1  หล่อคมสูงด้วยชอบแบบนี้     0  "
1470,1282973728458676_1521787894577257,1513773001,https://www.facebook.com/CH3Thailand/videos/1521787894577257/,เพื่อนไปทำอะไรให้ ทำไมแพงดูโกรธรุนแรงขนาดนี้ 😱😱 ใครอยากรู้ ติดตาม เดือนประดับดาว คืนนี้ 20.20 น. ทาง #ช่อง33 #เดือนประดับดาว #Ch3Thailand,623,11,10,"                                                  id        time  \
0  Y29tbWVudDoxNTIxNzg3ODk0NTc3MjU3XzE1MjI4NTE5NT...  1513857722   

        message  like  
0  โคตรเอาแต่ใจ     0  "
1471,1282973728458676_1521782207911159,1513771200,https://www.facebook.com/CH3Thailand/videos/1521782207911159/,หวังว่า เขมิกา จะมาโฟกัสที่ คุณนะ คนเดียวได้แล้วนะ แอบเชียร์คนดีๆ ค่ะ 😍😍 เรายังอยู่ในช่วงกำลังคุยๆ กันอยู่ แอดอยากพูดแบบนี้บ้างจัง! #ระเริงไฟ #ใจใครจะไหม้ก่อนกัน #Ch3Thailand รับชมละคร ระเริงไฟ EP.6 ย้อนหลังได้ตามลิ้งค์นี้นะคะ http://www.ch3thailand.com/news/scoop/10025,1686,18,2,"                                                  id        time  \
0  Y29tbWVudDoxNTIxNzgyMjA3OTExMTU5XzE1MjIwODEwNz...  1513782580   

          message  like  
0  เชียร์ๆๆคุ่นี้     2  "
1472,1282973728458676_1521777241244989,1513770300,https://www.facebook.com/CH3Thailand/videos/1521777241244989/,สามี ภรรยา เขาหยอกกันน่ารักนะคะ 😍😍 เมื่อคืนมีฉากให้ฟินหลายฉากเลย ใครชอบฉากไหนมากที่สุดคะ มาคุยกันหน่อย #ระเริงไฟ #ใจใครจะไหม้ก่อนกัน #Ch3Thailand รับชมละคร ระเริงไฟ EP.6 ย้อนหลังได้ตามลิ้งค์นี้นะคะ http://www.ch3thailand.com/news/scoop/10025,2678,31,26,"                                                  id        time  \
0  Y29tbWVudDoxNTIxNzc3MjQxMjQ0OTg5XzE1MjM0MTExNT...  1513911617   
1  Y29tbWVudDoxNTIxNzc3MjQxMjQ0OTg5XzE1MjI2MTE4Mj...  1513834850   

                                     message  like  
0  พี่เคนน ALl Patcharee กลับมาฝั่งไทยแป้บนะ     1  
1                                      Tula!     0  "
1473,1282973728458676_1521758317913548,1513767601,https://www.facebook.com/CH3Thailand/videos/1521758317913548/,หนาวแต่เหงื่อแตกเลยนะญาดา 😄😄 ฉากนี้น่ารักดีนะคะ หลังจากเชือดเฉือนคารมกันมานาน ก็มีมุมมุ้งมิ้งให้แฟนๆ ฟินกันบ้าง ใครชอบฉากนี้บ้างเข้ามาคุยกัน #ระเริงไฟ #ใจใครจะไหม้ก่อนกัน #Ch3Thailand รับชมละคร ระเริงไฟ EP.6 ย้อนหลัง ได้ตามลิ้งค์นี้เลยนะคะ http://www.ch3thailand.com/news/scoop/10025,7765,117,58,"                                                  id        time  \
0  Y29tbWVudDoxNTIxNzU4MzE3OTEzNTQ4XzE1MjIyNDIzMz...  1513796194   
1  Y29tbWVudDoxNTIxNzU4MzE3OTEzNTQ4XzE1MjIzODY4NT...  1513811011   

                  message  like  
0  หัวเราะจนน้ำตาซึม55555     1  
1  ชอบค่ะน่ารักดีฟินส์ค่ะ     2  "
1474,1282973728458676_1521731067916273,1513764000,https://www.facebook.com/CH3Thailand/videos/1521731067916273/,การแย่งดอกไม้จากเจ้าสาวในงานแต่ง เป็นเหมือนภารกิจหลักของสาวโสดในงานจริงๆ 😄😄 ใครมีวีรกรรมแย่งดอกไม้ในงานแต่งแบบฮาๆ มาเล่าให้แอดฟังบ้างนะคะ ส่วนแอดนั้นนกตลอดจ้า #ร้องไห้ #ระเริงไฟ #ใจใครจะไหม้ก่อนกัน #Ch3Thailand รับชมละคร ระเริงไฟ EP.6 ย้อนหลัง ได้ตามลิ้งค์นี่้เลยนะคะ http://www.ch3thailand.com/news/scoop/10025,3146,37,6,"                                                  id        time  \
0  Y29tbWVudDoxNTIxNzMxMDY3OTE2MjczXzE1MjIwNjM4Mj...  1513781098   
1  Y29tbWVudDoxNTIxNzMxMDY3OTE2MjczXzE1MjI1Njg4Nz...  1513831573   

                       message  like  
0  Tang Arjaree มือฉกปีศาจ 555     1  
1  โบสถ์นี้ละครกี่เรื่องล้าววว     0  "
